-7.643052507233881639e-03,2.122311506833096315e-03,1.006211104887013569e-01,9.997313618659973145e-01,-1.063376013189554214e-02,-1.245070435106754303e-02,-1.640355400741100311e-02,-1.856790781021118164e-01,1.162875175476074219e+00,-2.635370492935180664e+00,2.421076893806457520e-01,1.142436265945434570e+00,-2.650794506072998047e+00,-2.344377636909484863e-01,1.201393365859985352e+00,-2.649740934371948242e+00,3.166574537754058838e-01,1.221832275390625000e+00,-2.616996526718139648e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.244916550649792203e-02,-2.734793670888394437e-02,-6.067785039355601479e-04,-1.579670310020446777e-01,-6.250000000000000000e-01,1.407967060804367065e-01,-4.292581975460052490e-02,-3.305288553237915039e-01,4.936469793319702148e-01,-1.030219718813896179e-01,-5.400068759918212891e-01,-8.499313145875930786e-02,8.585164323449134827e-04,-5.546016693115234375e-01,2.412431389093399048e-01
-9.400756267987043710e-03,1.953972989243908144e-03,1.023236983831971314e-01,9.996698498725891113e-01,-8.838498033583164215e-03,-1.772070676088333130e-02,-1.637245714664459229e-02,-1.848784089088439941e-01,1.136241197586059570e+00,-2.617797136306762695e+00,2.410119771957397461e-01,1.121744394302368164e+00,-2.627953529357910156e+00,-2.346063554286956787e-01,1.180406570434570312e+00,-2.649403810501098633e+00,3.166995942592620850e-01,1.198569774627685547e+00,-2.612402915954589844e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.668405269473926783e-02,-7.350102554692983237e-02,-4.468996810505184488e-05,-3.863323852419853210e-02,-5.674793720245361328e-01,4.412774741649627686e-01,-2.026098817586898804e-01,-3.683035671710968018e-01,4.378434121608734131e-01,-1.313530206680297852e-01,-5.279876589775085449e-01,-1.141826957464218140e-01,1.304945051670074463e-01,-4.532967209815979004e-01,1.399381905794143677e-01
-1.124229654077409796e-02,1.800324663216967738e-03,1.048426670229451185e-01,9.994866251945495605e-01,-7.842407561838626862e-03,-2.619985491037368774e-02,-1.669042743742465973e-02,-1.835719943046569824e-01,1.113863706588745117e+00,-2.588718891143798828e+00,2.379777133464813232e-01,1.101094722747802734e+00,-2.595082521438598633e+00,-2.346906363964080811e-01,1.163465261459350586e+00,-2.648518800735473633e+00,3.166995942592620850e-01,1.181207180023193359e+00,-2.608525753021240234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.843787352264735335e-02,-1.305032062066517895e-01,-2.442953816778648066e-03,1.201923042535781860e-01,-2.996222674846649170e-01,5.623282790184020996e-01,-8.585164323449134827e-04,-3.854739069938659668e-01,1.104910731315612793e+00,-2.575549297034740448e-03,-3.683035671710968018e-01,6.868131924420595169e-03,-0.000000000000000000e+00,-4.378434121608734131e-01,6.868131924420595169e-03
-1.252653316192308720e-02,1.657436926480381758e-03,1.075516123436538185e-01,9.992230534553527832e-01,-6.628391798585653305e-03,-3.508470952510833740e-02,-1.668679527938365936e-02,-1.812962889671325684e-01,1.094604730606079102e+00,-2.552055120468139648e+00,2.340584993362426758e-01,1.079475641250610352e+00,-2.554625749588012695e+00,-2.347749173641204834e-01,1.150148391723632812e+00,-2.643293142318725586e+00,3.165731728076934814e-01,1.167426586151123047e+00,-2.599254608154296875e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.157428504445000866e-02,-1.753612962910082729e-01,-5.085612686464922438e-04,1.450892835855484009e-01,-2.326579689979553223e-01,8.310439586639404297e-01,-2.180631756782531738e-01,-4.292582571506500244e-01,1.003605723381042480e+00,-0.000000000000000000e+00,-1.528159379959106445e-01,1.244848892092704773e-01,-4.893543571233749390e-02,-3.743131756782531738e-01,1.253434121608734131e-01
-1.432178994755580956e-02,1.882462710973073928e-03,1.130660721663280244e-01,9.989474415779113770e-01,-8.331862278282642365e-03,-4.206084832549095154e-02,-1.629246398806571960e-02,-1.794841885566711426e-01,1.075598478317260742e+00,-2.501315832138061523e+00,2.243236005306243896e-01,1.062829494476318359e+00,-2.512062072753906250e+00,-2.341427803039550781e-01,1.140539884567260742e+00,-2.619314193725585938e+00,3.139603435993194580e-01,1.152971744537353516e+00,-2.582102537155151367e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.011096071015697012e-02,-1.884926560142196894e-01,2.222611881685969230e-03,0.000000000000000000e+00,-3.056318759918212891e-01,1.206215620040893555e+00,-2.944711446762084961e-01,-2.867445051670074463e-01,5.073832273483276367e-01,4.292582161724567413e-03,-2.008928656578063965e-01,7.460508346557617188e-01,-6.095466762781143188e-02,-2.189217060804367065e-01,7.546359896659851074e-01
-1.592587713017896284e-02,2.306216215739893653e-03,1.195844700464001181e-01,9.987415075302124023e-01,-9.473391808569431305e-03,-4.649102687835693359e-02,-1.625511050224304199e-02,-1.786834597587585449e-01,1.058109283447265625e+00,-2.451925039291381836e+00,2.130716145038604736e-01,1.048332452774047852e+00,-2.470551967620849609e+00,-2.304342389106750488e-01,1.127559900283813477e+00,-2.587623357772827148e+00,3.059532940387725830e-01,1.141045570373535156e+00,-2.556100845336914062e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.867836299389823151e-04,-1.838046737101664552e-01,2.999766687083781427e-03,1.201923005282878876e-02,-2.017513811588287354e-01,8.121566176414489746e-01,-2.137705981731414795e-01,-3.228021860122680664e-01,5.554601550102233887e-01,1.390796601772308350e-01,-3.013392984867095947e-01,4.429945051670074463e-01,-3.880494236946105957e-01,-4.060783088207244873e-01,4.223901033401489258e-01
-1.753262348559164394e-02,3.012036561049032373e-03,1.262351988152067839e-01,9.986137747764587402e-01,-1.047010347247123718e-02,-4.910286143422126770e-02,-1.580666936933994293e-02,-1.747220754623413086e-01,1.040873289108276367e+00,-2.402196884155273438e+00,1.999232172966003418e-01,1.030632734298706055e+00,-2.426976680755615234e+00,-2.241128981113433838e-01,1.114158868789672852e+00,-2.551254510879516602e+00,2.891806662082672119e-01,1.129456281661987305e+00,-2.524789094924926758e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.560337832559815605e-03,-1.666740320690994759e-01,6.570887348126854682e-03,5.837911739945411682e-02,-1.236263737082481384e-01,8.739697933197021484e-01,-2.661401033401489258e-01,-2.146291285753250122e-01,7.838255763053894043e-01,2.790178358554840088e-01,-1.940247267484664917e-01,5.606112480163574219e-01,-1.948832273483276367e-01,-3.408310413360595703e-01,6.876717209815979004e-01
-1.893645129446677733e-02,3.341142407478942151e-03,1.330050666956527905e-01,9.984791874885559082e-01,-1.250588707625865936e-02,-5.150342732667922974e-02,-1.517526060342788696e-02,-1.649450659751892090e-01,1.026628971099853516e+00,-2.355376958847045898e+00,1.910733282566070557e-01,1.014365673065185547e+00,-2.381926536560058594e+00,-2.153051495552062988e-01,1.101768970489501953e+00,-2.512483358383178711e+00,2.753579616546630859e-01,1.116729497909545898e+00,-2.493308782577514648e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.970970008813375737e-02,-1.459892017798780917e-01,1.198914638238481739e-02,2.137705981731414795e-01,-2.944711446762084961e-01,1.157280206680297852e+00,-3.262362629175186157e-02,-3.974931240081787109e-01,9.014422893524169922e-01,3.382554650306701660e-01,-3.322458863258361816e-01,1.032795310020446777e+00,-2.515453100204467773e-01,-2.764423191547393799e-01,8.774038553237915039e-01
-2.008561404624868707e-02,3.707829897090245564e-03,1.401015424289270839e-01,9.983565211296081543e-01,-1.416379865258932114e-02,-5.338987335562705994e-02,-1.526854094117879868e-02,-1.599301099777221680e-01,1.011752843856811523e+00,-2.307208299636840820e+00,1.833612918853759766e-01,1.001091003417968750e+00,-2.338772773742675781e+00,-2.070452570915222168e-01,1.090854167938232422e+00,-2.471563339233398438e+00,2.645273804664611816e-01,1.106067419052124023e+00,-2.458583354949951172e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.183713652930459326e-02,-1.316811010809942062e-01,1.106494937362972712e-02,9.443680942058563232e-02,-3.537088036537170410e-01,1.042239069938659668e+00,-2.532623410224914551e-01,-2.043269276618957520e-01,6.576236486434936523e-01,1.176167502999305725e-01,-1.304945051670074463e-01,7.426167726516723633e-01,-6.516139507293701172e-01,-2.661401033401489258e-01,5.640453100204467773e-01
-2.112072071709782117e-02,4.186826040530909621e-03,1.472142217539165743e-01,9.983513951301574707e-01,-1.273728255182504654e-02,-5.398001521825790405e-02,-1.477902662009000778e-02,-1.596772670745849609e-01,9.977195262908935547e-01,-2.263675212860107422e+00,1.752278208732604980e-01,9.870152473449707031e-01,-2.295408248901367188e+00,-1.997967660427093506e-01,1.078632831573486328e+00,-2.432623863220214844e+00,2.506204247474670410e-01,1.092581748962402344e+00,-2.416399002075195312e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.419943409970212359e-03,-1.090949326839925626e-01,1.090931358033808002e-02,8.585163950920104980e-02,-2.558379173278808594e-01,7.537775039672851562e-01,5.494505167007446289e-02,-2.421016544103622437e-01,7.443338036537170410e-01,2.901785671710968018e-01,-8.585164905525743961e-04,8.044299483299255371e-01,-1.966002583503723145e-01,-1.416552215814590454e-01,7.254464626312255859e-01
-2.196542543375173615e-02,4.562020308514901090e-03,1.542331645593347789e-01,9.983733296394348145e-01,-1.106206886470317841e-02,-5.417094379663467407e-02,-1.392298191785812378e-02,-1.565166115760803223e-01,9.844868183135986328e-01,-2.223345041275024414e+00,1.680214405059814453e-01,9.718441963195800781e-01,-2.250990390777587891e+00,-1.926325857639312744e-01,1.070372819900512695e+00,-2.396044254302978516e+00,2.355756163597106934e-01,1.078927755355834961e+00,-2.377796649932861328e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.007680345769066191e-02,-8.828442382793187659e-02,1.651784227003171707e-02,1.407966911792755127e-01,-3.588598966598510742e-01,8.258928656578063965e-01,-3.365384340286254883e-01,-3.811813294887542725e-01,7.932692170143127441e-01,4.893543571233749390e-02,-1.665522009134292603e-01,7.220123410224914551e-01,-5.065247043967247009e-02,-3.279533088207244873e-01,9.220467209815979004e-01
-2.255784564877496082e-02,4.534886461021673219e-03,1.612802055646322674e-01,9.983628988265991211e-01,-1.137770339846611023e-02,-5.421772971749305725e-02,-1.422944478690624237e-02,-1.454331874847412109e-01,9.710855484008789062e-01,-2.180907726287841797e+00,1.616158485412597656e-01,9.594964981079101562e-01,-2.208932399749755859e+00,-1.847519874572753906e-01,1.058699369430541992e+00,-2.355966806411743164e+00,2.265993058681488037e-01,1.068265676498413086e+00,-2.338646411895751953e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.046583389035249605e-03,-7.066003316987400085e-02,7.847777691736775724e-03,3.966345787048339844e-01,-4.180975258350372314e-01,9.048763513565063477e-01,-1.545329540967941284e-01,-2.223557680845260620e-01,7.065590620040893555e-01,2.103365212678909302e-01,-2.223557680845260620e-01,7.400411963462829590e-01,-2.627060413360595703e-01,-3.021978139877319336e-01,6.833791136741638184e-01
-2.304445510981769155e-02,4.669016464470722091e-03,1.680271018042358844e-01,9.983751773834228516e-01,-1.077224873006343842e-02,-5.394630134105682373e-02,-1.485838182270526886e-02,-1.423146724700927734e-01,9.584426879882812500e-01,-2.142979621887207031e+00,1.585394144058227539e-01,9.482443332672119141e-01,-2.166916370391845703e+00,-1.783463358879089355e-01,1.044413089752197266e+00,-2.317069530487060547e+00,2.162322998046875000e-01,1.058067321777343750e+00,-2.299664735794067383e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.443104155617745014e-03,-5.477722367193071235e-02,5.149542587426364504e-04,8.499312400817871094e-02,-5.194025039672851562e-01,7.426167726516723633e-01,-1.888736151158809662e-02,-3.768887519836425781e-01,7.005494832992553711e-01,7.383241504430770874e-02,-2.652815878391265869e-01,9.005838036537170410e-01,-2.532623410224914551e-01,-1.862980723381042480e-01,6.490384936332702637e-01
-2.328686680613268820e-02,4.816538183599420805e-03,1.748284413586510266e-01,9.983848333358764648e-01,-9.435893036425113678e-03,-5.387410521507263184e-02,-1.537226978689432144e-02,-1.399546861648559570e-01,9.442830085754394531e-01,-2.103702783584594727e+00,1.531451940536499023e-01,9.363181591033935547e-01,-2.124310493469238281e+00,-1.710557341575622559e-01,1.033498287200927734e+00,-2.279394149780273438e+00,2.040110230445861816e-01,1.046983718872070312e+00,-2.261947393417358398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.120404837951930799e-02,-4.293577287971717116e-02,-1.735571597827147367e-03,1.717032864689826965e-03,-5.837912112474441528e-02,7.520604729652404785e-01,-1.365041136741638184e-01,-3.382554948329925537e-01,9.392170310020446777e-01,9.701235592365264893e-02,-1.614010930061340332e-01,7.812500000000000000e-01,-4.498625993728637695e-01,-2.017513811588287354e-01,9.572458863258361816e-01
-2.355335360735868674e-02,5.027795004053250624e-03,1.816701164296730675e-01,9.984058141708374023e-01,-7.820082828402519226e-03,-5.375157669186592102e-02,-1.534507609903812408e-02,-1.375946998596191406e-01,9.302916526794433594e-01,-2.063288450241088867e+00,1.432417631149291992e-01,9.222004413604736328e-01,-2.082210302352905273e+00,-1.670100688934326172e-01,1.021487712860107422e+00,-2.240496873855590820e+00,1.954982578754425049e-01,1.035352468490600586e+00,-2.220099925994873047e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.492479053516413745e-02,-3.162168371715216864e-02,-2.118953240387706511e-03,2.060439437627792358e-02,-3.322458863258361816e-01,6.421703100204467773e-01,-1.167582347989082336e-01,-2.704326808452606201e-01,9.048763513565063477e-01,7.984203100204467773e-02,-1.365041285753250122e-01,7.228708863258361816e-01,-2.678571343421936035e-01,-3.519917726516723633e-01,8.731112480163574219e-01
-2.355549648930692005e-02,4.907548652396163426e-03,1.884992984790768433e-01,9.983994960784912109e-01,-7.762753404676914215e-03,-5.395229905843734741e-02,-1.507694274187088013e-02,-1.320319175720214844e-01,9.200510978698730469e-01,-2.022831678390502930e+00,1.402496695518493652e-01,9.109904766082763672e-01,-2.040531635284423828e+00,-1.601830124855041504e-01,1.011710643768310547e+00,-2.202189445495605469e+00,1.868590712547302246e-01,1.023341894149780273e+00,-2.180696964263916016e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.699428621393023892e-02,-2.700641100454020949e-02,1.300103011018025837e-03,8.241757750511169434e-02,-2.730082571506500244e-01,6.911057829856872559e-01,-1.923076808452606201e-01,-3.030563294887542725e-01,9.709821343421936035e-01,9.443680942058563232e-02,-2.755838036537170410e-01,5.855082273483276367e-01,-6.181318312883377075e-02,-2.094780206680297852e-01,8.525068759918212891e-01
-2.354065822388770254e-02,4.690165804843896870e-03,1.952255651042678619e-01,9.983854889869689941e-01,-8.001837879419326782e-03,-5.405580624938011169e-02,-1.550153363496065140e-02,-1.241091489791870117e-01,9.052169322967529297e-01,-1.981026530265808105e+00,1.356983184814453125e-01,8.989801406860351562e-01,-1.999864220619201660e+00,-1.541144847869873047e-01,1.000332355499267578e+00,-2.162070035934448242e+00,1.805799007415771484e-01,1.013396501541137695e+00,-2.142305374145507812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.760405370727073752e-03,-2.573428179381519881e-02,-5.657645959629597349e-03,2.575549297034740448e-03,-1.905906647443771362e-01,7.177197933197021484e-01,-9.529532492160797119e-02,-2.961881756782531738e-01,1.147836565971374512e+00,-8.756867796182632446e-02,-1.545329689979553223e-01,6.490384936332702637e-01,-9.787087142467498779e-02,-1.974587887525558472e-01,1.021634578704833984e+00
-2.333432474287412683e-02,4.726408051039802244e-03,2.020649942254647280e-01,9.983313679695129395e-01,-8.182552643120288849e-03,-5.490387231111526489e-02,-1.590820401906967163e-02,-1.222127676010131836e-01,8.913099765777587891e-01,-1.938589215278625488e+00,1.326218843460083008e-01,8.860423564910888672e-01,-1.955024719238281250e+00,-1.494788527488708496e-01,9.896280765533447266e-01,-2.123509883880615234e+00,1.758599281311035156e-01,1.005010128021240234e+00,-2.105388641357421875e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.653376158118860774e-03,-2.659147961036402441e-02,-5.865577444225450118e-03,2.403846010565757751e-02,-4.687500000000000000e-01,7.331730723381042480e-01,-4.893543571233749390e-02,-6.189903616905212402e-01,8.327609896659851074e-01,1.313530206680297852e-01,-3.021978139877319336e-01,8.447802066802978516e-01,-2.103365212678909302e-01,-4.721840843558311462e-02,9.426510930061340332e-01
-2.281413975460805377e-02,5.263864960319465484e-03,2.088738395754917709e-01,9.983209967613220215e-01,-6.301440298557281494e-03,-5.536348000168800354e-02,-1.582238450646400452e-02,-1.217070221900939941e-01,8.815751075744628906e-01,-1.897121191024780273e+00,1.233506202697753906e-01,8.755910396575927734e-01,-1.911533832550048828e+00,-1.469503045082092285e-01,9.804832935333251953e-01,-2.086171627044677734e+00,1.642708182334899902e-01,9.948959350585937500e-01,-2.065479755401611328e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.026549623886574600e-02,-2.623625484337268124e-02,-4.651102128247723046e-03,-8.842719346284866333e-02,-1.699862629175186157e-01,7.932692170143127441e-01,-2.421016395092010498e-01,-4.438530206680297852e-01,9.744161963462829590e-01,1.167582347989082336e-01,-1.734203249216079712e-01,5.906593203544616699e-01,-3.004807531833648682e-01,-2.489697784185409546e-01,1.056833744049072266e+00
-2.255288959106916194e-02,5.184152451492368696e-03,2.156969330928578399e-01,9.983058571815490723e-01,-6.523491814732551575e-03,-5.578560382127761841e-02,-1.519287563860416412e-02,-1.207799315452575684e-01,8.664460182189941406e-01,-1.850132465362548828e+00,1.193049550056457520e-01,8.599984645843505859e-01,-1.868675112724304199e+00,-1.412189602851867676e-01,9.719283580780029297e-01,-2.045841455459594727e+00,1.602251529693603516e-01,9.839811325073242188e-01,-2.024686098098754883e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.269823068812439754e-02,-1.858427271138641396e-02,5.122897519530499738e-03,1.631181240081787109e-01,-2.429601699113845825e-01,1.114354372024536133e+00,-1.519574075937271118e-01,-8.756868541240692139e-02,6.687843203544616699e-01,1.656936705112457275e-01,-1.450892835855484009e-01,7.323145866394042969e-01,-8.842719346284866333e-02,-3.511332571506500244e-01,9.804258346557617188e-01
